 time[s]              longitude[deg]       latitude[deg]        azimuth[deg]
 1.1699992501390E+04  8.9999980902526E+01  4.9285231692084E+01  4.5000584059616E+01
 1.1699994001390E+04  8.9999980902526E+01  1.3928406357100E+02  4.5000584059616E+01
 1.1699995501390E+04  8.9999980902526E+01 -1.3071710455008E+02  4.5000584059616E+01
 1.1699997001390E+04  8.9999980902526E+01 -4.0718272671168E+01  4.5000584059616E+01
 1.1699998501390E+04  8.9999980902526E+01  4.9280559207748E+01  4.5000584059616E+01
 1.1700000001390E+04  8.9999980902526E+01  1.3927939108666E+02  4.5000584059616E+01
 1.1700001501390E+04  8.9999980902526E+01 -1.3072177703442E+02  4.5000584059616E+01
 1.1700003001390E+04  8.9999980902526E+01 -4.0722945155504E+01  4.5000584059616E+01
 1.1700004501390E+04  8.9999980902526E+01  4.9275886723412E+01  4.5000584059616E+01
 1.1700006001390E+04  8.9999980902526E+01  1.3927471860233E+02  4.5000584059616E+01
 1.1700007501390E+04  8.9999980902526E+01 -1.3072644951876E+02  4.5000584059616E+01
 1.1700009001390E+04  8.9999980902526E+01 -4.0727617639840E+01  4.5000584059616E+01
 1.1799990001410E+04  8.9999980902526E+01  6.1412439688434E+01  4.5000584059616E+01
 1.1799991501410E+04  8.9999980902526E+01  1.5141127156735E+02  4.5000584059616E+01
 1.1799993001410E+04  8.9999980902526E+01 -1.1858989655373E+02  4.5000584059616E+01
 1.1799994501410E+04  8.9999980902526E+01 -2.8591064674818E+01  4.5000584059616E+01
 1.1799996001410E+04  8.9999980902526E+01  6.1407767204098E+01  4.5000584059616E+01
 1.1799997501410E+04  8.9999980902526E+01  1.5140659908301E+02  4.5000584059616E+01
 1.1799999001410E+04  8.9999980902526E+01 -1.1859456903807E+02  4.5000584059616E+01
 1.1800000501410E+04  8.9999980902526E+01 -2.8595737159153E+01  4.5000584059616E+01
 1.1800002001410E+04  8.9999980902526E+01  6.1403094719763E+01  4.5000584059616E+01
 1.1800003501410E+04  8.9999980902526E+01  1.5140192659868E+02  4.5000584059616E+01
 1.1800005001410E+04  8.9999980902526E+01 -1.1859924152241E+02  4.5000584059616E+01
 1.1800006501410E+04  8.9999980902526E+01 -2.8600409643489E+01  4.5000584059616E+01
 1.1800008001410E+04  8.9999980902526E+01  6.1398422235427E+01  4.5000584059616E+01
 1.1800009501410E+04  8.9999980902526E+01  1.5139725411434E+02  4.5000584059616E+01
 1.1899990501430E+04  8.9999980902526E+01 -1.0646268863296E+02  4.5000584059616E+01
 1.1899992001430E+04  8.9999980902526E+01 -1.6463856754047E+01  4.5000584059616E+01
 1.1899993501430E+04  8.9999980902526E+01  7.3534975124870E+01  4.5000584059616E+01
 1.1899995001430E+04  8.9999980902526E+01  1.6353380700379E+02  4.5000584059616E+01
 1.1899996501430E+04  8.9999980902526E+01 -1.0646736111730E+02  4.5000584059616E+01
 1.1899998001430E+04  8.9999980902526E+01 -1.6468529238379E+01  4.5000584059616E+01
 1.1899999501430E+04  8.9999980902526E+01  7.3530302640538E+01  4.5000584059616E+01
 1.1900001001430E+04  8.9999980902526E+01  1.6352913451946E+02  4.5000584059616E+01
 1.1900002501430E+04  8.9999980902526E+01 -1.0647203360163E+02  4.5000584059616E+01
 1.1900004001430E+04  8.9999980902526E+01 -1.6473201722710E+01  4.5000584059616E+01
 1.1900005501430E+04  8.9999980902526E+01  7.3525630156207E+01  4.5000584059616E+01
 1.1900007001430E+04  8.9999980902526E+01  1.6352446203512E+02  4.5000584059616E+01
 1.1900008501430E+04  8.9999980902526E+01 -1.0647670608596E+02  4.5000584059616E+01
 1.1999991001451E+04  8.9999980902526E+01  8.5662183100046E+01  4.5000584059616E+01
 1.1999992501451E+04  8.9999980902526E+01  1.7566101497896E+02  4.5000584059616E+01
 1.1999994001451E+04  8.9999980902526E+01 -9.4340153142124E+01  4.5000584059616E+01
 1.1999995501451E+04  8.9999980902526E+01 -4.3413212632086E+00  4.5000584059616E+01
 1.1999997001451E+04  8.9999980902526E+01  8.5657510615707E+01  4.5000584059616E+01
 1.1999998501451E+04  8.9999980902526E+01  1.7565634249462E+02  4.5000584059616E+01
 1.2000000001451E+04  8.9999980902526E+01 -9.4344825626463E+01  4.5000584059616E+01
 1.2000001501451E+04  8.9999980902526E+01 -4.3459937475479E+00  4.5000584059616E+01
 1.2000003001451E+04  8.9999980902526E+01  8.5652838131367E+01  4.5000584059616E+01
 1.2000004501451E+04  8.9999980902526E+01  1.7565167001028E+02  4.5000584059616E+01
 1.2000006001451E+04  8.9999980902526E+01 -9.4349498110802E+01  4.5000584059616E+01
 1.2000007501451E+04  8.9999980902526E+01 -4.3506662318872E+00  4.5000584059616E+01
 1.2000009001451E+04  8.9999980902526E+01  8.5648165647028E+01  4.5000584059616E+01
 1.2099990001471E+04  8.9999980902526E+01 -1.7221177706337E+02  4.5000584059616E+01
 1.2099991501471E+04  8.9999980902526E+01 -8.2212945184455E+01  4.5000584059616E+01
 1.2099993001471E+04  8.9999980902526E+01  7.7858866944623E+00  4.5000584059616E+01
 1.2099994501471E+04  8.9999980902526E+01  9.7784718573380E+01  4.5000584059616E+01
 1.2099996001471E+04  8.9999980902526E+01 -1.7221644954770E+02  4.5000584059616E+01
 1.2099997501471E+04  8.9999980902526E+01 -8.2217617668786E+01  4.5000584059616E+01
 1.2099999001471E+04  8.9999980902526E+01  7.7812142101318E+00  4.5000584059616E+01
 1.2100000501471E+04  8.9999980902526E+01  9.7780046089049E+01  4.5000584059616E+01
 1.2100002001471E+04  8.9999980902526E+01 -1.7222112203203E+02  4.5000584059616E+01
 1.2100003501471E+04  8.9999980902526E+01 -8.2222290153116E+01  4.5000584059616E+01
 1.2100005001471E+04  8.9999980902526E+01  7.7765417258014E+00  4.5000584059616E+01
 1.2100006501471E+04  8.9999980902526E+01  9.7775373604719E+01  4.5000584059616E+01
 1.2100008001471E+04  8.9999980902526E+01 -1.7222579451636E+02  4.5000584059616E+01
 1.2100009501471E+04  8.9999980902526E+01 -8.2226962637446E+01  4.5000584059616E+01
 1.2199990501491E+04  8.9999980902526E+01  1.9913094627433E+01  4.5000584059616E+01
 1.2199992001491E+04  8.9999980902526E+01  1.0991192650635E+02  4.5000584059616E+01
 1.2199993501491E+04  8.9999980902526E+01 -1.6008924161474E+02  4.5000584059616E+01
 1.2199995001491E+04  8.9999980902526E+01 -7.0090409735820E+01  4.5000584059616E+01
 1.2199996501491E+04  8.9999980902526E+01  1.9908422143095E+01  4.5000584059616E+01
 1.2199998001491E+04  8.9999980902526E+01  1.0990725402201E+02  4.5000584059616E+01
 1.2199999501491E+04  8.9999980902526E+01 -1.6009391409907E+02  4.5000584059616E+01
 1.2200001001491E+04  8.9999980902526E+01 -7.0095082220158E+01  4.5000584059616E+01
 1.2200002501491E+04  8.9999980902526E+01  1.9903749658757E+01  4.5000584059616E+01
 1.2200004001491E+04  8.9999980902526E+01  1.0990258153767E+02  4.5000584059616E+01
 1.2200005501491E+04  8.9999980902526E+01 -1.6009858658341E+02  4.5000584059616E+01
 1.2200007001491E+04  8.9999980902526E+01 -7.0099754704496E+01  4.5000584059616E+01
 1.2200008501491E+04  8.9999980902526E+01  1.9899077174420E+01  4.5000584059616E+01
 1.2299991001512E+04  8.9999980902526E+01 -1.4796203362243E+02  4.5000584059616E+01
 1.2299992501512E+04  8.9999980902526E+01 -5.7963201743518E+01  4.5000584059616E+01
 1.2299994001512E+04  8.9999980902526E+01  3.2035630135399E+01  4.5000584059616E+01
 1.2299995501512E+04  8.9999980902526E+01  1.2203446201432E+02  4.5000584059616E+01
 1.2299997001512E+04  8.9999980902526E+01 -1.4796670610677E+02  4.5000584059616E+01
 1.2299998501512E+04  8.9999980902526E+01 -5.7967874227852E+01  4.5000584059616E+01
 1.2300000001512E+04  8.9999980902526E+01  3.2030957651064E+01  4.5000584059616E+01
 1.2300001501512E+04  8.9999980902526E+01  1.2202978952998E+02  4.5000584059616E+01
 1.2300003001512E+04  8.9999980902526E+01 -1.4797137859110E+02  4.5000584059616E+01
 1.2300004501512E+04  8.9999980902526E+01 -5.7972546712186E+01  4.5000584059616E+01
 1.2300006001512E+04  8.9999980902526E+01  3.2026285166730E+01  4.5000584059616E+01
 1.2300007501512E+04  8.9999980902526E+01  1.2202511704565E+02  4.5000584059616E+01
 1.2300009001512E+04  8.9999980902526E+01 -1.4797605107544E+02  4.5000584059616E+01
 1.2399990001532E+04  8.9999980902526E+01 -4.5835993827344E+01  4.5000584059616E+01
 1.2399991501532E+04  8.9999980902526E+01  4.4162838051573E+01  4.5000584059616E+01
 1.2399993001532E+04  8.9999980902526E+01  1.3416166993049E+02  4.5000584059616E+01
 1.2399994501532E+04  8.9999980902526E+01 -1.3583949819059E+02  4.5000584059616E+01
 1.2399996001532E+04  8.9999980902526E+01 -4.5840666311677E+01  4.5000584059616E+01
 1.2399997501532E+04  8.9999980902526E+01  4.4158165567240E+01  4.5000584059616E+01
 1.2399999001532E+04  8.9999980902526E+01  1.3415699744616E+02  4.5000584059616E+01
 1.2400000501532E+04  8.9999980902526E+01 -1.3584417067493E+02  4.5000584059616E+01
 1.2400002001532E+04  8.9999980902526E+01 -4.5845338796010E+01  4.5000584059616E+01
 1.2400003501532E+04  8.9999980902526E+01  4.4153493082907E+01  4.5000584059616E+01
 1.2400005001532E+04  8.9999980902526E+01  1.3415232496182E+02  4.5000584059616E+01
 1.2400006501532E+04  8.9999980902526E+01 -1.3584884315926E+02  4.5000584059616E+01
 1.2400008001532E+04  8.9999980902526E+01 -4.5850011280343E+01  4.5000584059616E+01
 1.2400009501532E+04  8.9999980902526E+01  4.4148820598574E+01  4.5000584059616E+01
 1.2499990501553E+04  8.9999980902526E+01  1.4628887791705E+02  4.5000584059616E+01
 1.2499992001553E+04  8.9999980902526E+01 -1.2371229020403E+02  4.5000584059616E+01
 1.2499993501553E+04  8.9999980902526E+01 -3.3713458325117E+01  4.5000584059616E+01
 1.2499995001553E+04  8.9999980902526E+01  5.6285373553798E+01  4.5000584059616E+01
 1.2499996501553E+04  8.9999980902526E+01  1.4628420543271E+02  4.5000584059616E+01
 1.2499998001553E+04  8.9999980902526E+01 -1.2371696268837E+02  4.5000584059616E+01
 1.2499999501553E+04  8.9999980902526E+01 -3.3718130809456E+01  4.5000584059616E+01
 1.2500001001553E+04  8.9999980902526E+01  5.6280701069459E+01  4.5000584059616E+01
 1.2500002501553E+04  8.9999980902526E+01  1.4627953294837E+02  4.5000584059616E+01
 1.2500004001553E+04  8.9999980902526E+01 -1.2372163517271E+02  4.5000584059616E+01
 1.2500005501553E+04  8.9999980902526E+01 -3.3722803293794E+01  4.5000584059616E+01
 1.2500007001553E+04  8.9999980902526E+01  5.6276028585121E+01  4.5000584059616E+01
 1.2500008501553E+04  8.9999980902526E+01  1.4627486046404E+02  4.5000584059616E+01
 1.2599991001573E+04  8.9999980902526E+01 -2.1586250382197E+01  4.5000584059616E+01
 1.2599992501573E+04  8.9999980902526E+01  6.8412581496721E+01  4.5000584059616E+01
 1.2599994001573E+04  8.9999980902526E+01  1.5841141337564E+02  4.5000584059616E+01
 1.2599995501573E+04  8.9999980902526E+01 -1.1158975474544E+02  4.5000584059616E+01
 1.2599997001573E+04  8.9999980902526E+01 -2.1590922866527E+01  4.5000584059616E+01
 1.2599998501573E+04  8.9999980902526E+01  6.8407909012390E+01  4.5000584059616E+01
 1.2600000001573E+04  8.9999980902526E+01  1.5840674089131E+02  4.5000584059616E+01
 1.2600001501573E+04  8.9999980902526E+01 -1.1159442722977E+02  4.5000584059616E+01
 1.2600003001573E+04  8.9999980902526E+01 -2.1595595350857E+01  4.5000584059616E+01
 1.2600004501573E+04  8.9999980902526E+01  6.8403236528060E+01  4.5000584059616E+01
 1.2600006001573E+04  8.9999980902526E+01  1.5840206840698E+02  4.5000584059616E+01
 1.2600007501573E+04  8.9999980902526E+01 -1.1159909971410E+02  4.5000584059616E+01
 1.2600009001573E+04  8.9999980902526E+01 -2.1600267835187E+01  4.5000584059616E+01
 1.2699990001593E+04  8.9999980902526E+01  8.0539789443245E+01  4.5000584059616E+01
 1.2699991501593E+04  8.9999980902526E+01  1.7053862132216E+02  4.5000584059616E+01
 1.2699993001593E+04  8.9999980902526E+01 -9.9462546798924E+01  4.5000584059616E+01
 1.2699994501593E+04  8.9999980902526E+01 -9.4637149200088E+00  4.5000584059616E+01
 1.2699996001593E+04  8.9999980902526E+01  8.0535116958907E+01  4.5000584059616E+01
 1.2699997501593E+04  8.9999980902526E+01  1.7053394883782E+02  4.5000584059616E+01
 1.2699999001593E+04  8.9999980902526E+01 -9.9467219283263E+01  4.5000584059616E+01
 1.2700000501593E+04  8.9999980902526E+01 -9.4683874043475E+00  4.5000584059616E+01
 1.2700002001593E+04  8.9999980902526E+01  8.0530444474568E+01  4.5000584059616E+01
 1.2700003501593E+04  8.9999980902526E+01  1.7052927635348E+02  4.5000584059616E+01
 1.2700005001593E+04  8.9999980902526E+01 -9.9471891767602E+01  4.5000584059616E+01
 1.2700006501593E+04  8.9999980902526E+01 -9.4730598886863E+00  4.5000584059616E+01
 1.2700008001593E+04  8.9999980902526E+01  8.0525771990229E+01  4.5000584059616E+01
 1.2700009501593E+04  8.9999980902526E+01  1.7052460386914E+02  4.5000584059616E+01
 1.2799990501614E+04  8.9999980902526E+01 -8.7335338814873E+01  4.5000584059616E+01
 1.2799992001614E+04  8.9999980902526E+01  2.6634930640442E+00  4.5000584059616E+01
 1.2799993501614E+04  8.9999980902526E+01  9.2662324942961E+01  4.5000584059616E+01
 1.2799995001614E+04  8.9999980902526E+01 -1.7733884317812E+02  4.5000584059616E+01
 1.2799996501614E+04  8.9999980902526E+01 -8.7340011299205E+01  4.5000584059616E+01
 1.2799998001614E+04  8.9999980902526E+01  2.6588205797116E+00  4.5000584059616E+01
 1.2799999501614E+04  8.9999980902526E+01  9.2657652458628E+01  4.5000584059616E+01
 1.2800001001614E+04  8.9999980902526E+01 -1.7734351566245E+02  4.5000584059616E+01
 1.2800002501614E+04  8.9999980902526E+01 -8.7344683783538E+01  4.5000584059616E+01
 1.2800004001614E+04  8.9999980902526E+01  2.6541480953791E+00  4.5000584059616E+01
 1.2800005501614E+04  8.9999980902526E+01  9.2652979974296E+01  4.5000584059616E+01
 1.2800007001614E+04  8.9999980902526E+01 -1.7734818814679E+02  4.5000584059616E+01
 1.2800008501614E+04  8.9999980902526E+01 -8.7349356267870E+01  4.5000584059616E+01
 1.2899991001634E+04  8.9999980902526E+01  1.0478953285983E+02  4.5000584059616E+01
 1.2899992501634E+04  8.9999980902526E+01 -1.6521163526125E+02  4.5000584059616E+01
 1.2899994001634E+04  8.9999980902526E+01 -7.5212803382334E+01  4.5000584059616E+01
 1.2899995501634E+04  8.9999980902526E+01  1.4786028496583E+01  4.5000584059616E+01
 1.2899997001634E+04  8.9999980902526E+01  1.0478486037550E+02  4.5000584059616E+01
 1.2899998501634E+04  8.9999980902526E+01 -1.6521630774558E+02  4.5000584059616E+01
 1.2900000001634E+04  8.9999980902526E+01 -7.5217475866668E+01  4.5000584059616E+01
 1.2900001501634E+04  8.9999980902526E+01  1.4781356012248E+01  4.5000584059616E+01
 1.2900003001634E+04  8.9999980902526E+01  1.0478018789116E+02  4.5000584059616E+01
 1.2900004501634E+04  8.9999980902526E+01 -1.6522098022992E+02  4.5000584059616E+01
 1.2900006001634E+04  8.9999980902526E+01 -7.5222148351003E+01  4.5000584059616E+01
 1.2900007501634E+04  8.9999980902526E+01  1.4776683527913E+01  4.5000584059616E+01
 1.2900009001634E+04  8.9999980902526E+01  1.0477551540683E+02  4.5000584059616E+01
 1.2999990001654E+04  8.9999980902526E+01 -1.5308442726765E+02  4.5000584059616E+01
 1.2999991501654E+04  8.9999980902526E+01 -6.3085595388737E+01  4.5000584059616E+01
 1.2999993001654E+04  8.9999980902526E+01  2.6913236490178E+01  4.5000584059616E+01
 1.2999994501654E+04  8.9999980902526E+01  1.1691206836909E+02  4.5000584059616E+01
 1.2999996001654E+04  8.9999980902526E+01 -1.5308909975199E+02  4.5000584059616E+01
 1.2999997501654E+04  8.9999980902526E+01 -6.3090267873074E+01  4.5000584059616E+01
 1.2999999001654E+04  8.9999980902526E+01  2.6908564005841E+01  4.5000584059616E+01
 1.3000000501654E+04  8.9999980902526E+01  1.1690739588476E+02  4.5000584059616E+01
 1.3000002001654E+04  8.9999980902526E+01 -1.5309377223633E+02  4.5000584059616E+01
 1.3000003501654E+04  8.9999980902526E+01 -6.3094940357412E+01  4.5000584059616E+01
 1.3000005001654E+04  8.9999980902526E+01  2.6903891521504E+01  4.5000584059616E+01
 1.3000006501654E+04  8.9999980902526E+01  1.1690272340042E+02  4.5000584059616E+01
 1.3000008001654E+04  8.9999980902526E+01 -1.5309844472066E+02  4.5000584059616E+01
 1.3000009501654E+04  8.9999980902526E+01 -6.3099612841749E+01  4.5000584059616E+01
 1.3099990501675E+04  8.9999980902526E+01  3.9040444420305E+01  4.5000584059616E+01
 1.3099992001675E+04  8.9999980902526E+01  1.2903927629922E+02  4.5000584059616E+01
 1.3099993501675E+04  8.9999980902526E+01 -1.4096189182186E+02  4.5000584059616E+01
 1.3099995001675E+04  8.9999980902526E+01 -5.0963059942943E+01  4.5000584059616E+01
 1.3099996501675E+04  8.9999980902526E+01  3.9035771935974E+01  4.5000584059616E+01
 1.3099998001675E+04  8.9999980902526E+01  1.2903460381489E+02  4.5000584059616E+01
 1.3099999501675E+04  8.9999980902526E+01 -1.4096656430619E+02  4.5000584059616E+01
 1.3100001001675E+04  8.9999980902526E+01 -5.0967732427274E+01  4.5000584059616E+01
 1.3100002501675E+04  8.9999980902526E+01  3.9031099451644E+01  4.5000584059616E+01
 1.3100004001675E+04  8.9999980902526E+01  1.2902993133056E+02  4.5000584059616E+01
 1.3100005501675E+04  8.9999980902526E+01 -1.4097123679052E+02  4.5000584059616E+01
 1.3100007001675E+04  8.9999980902526E+01 -5.0972404911604E+01  4.5000584059616E+01
 1.3100008501675E+04  8.9999980902526E+01  3.9026426967313E+01  4.5000584059616E+01
 1.3199991001695E+04  8.9999980902526E+01 -1.2883468386068E+02  4.5000584059616E+01
 1.3199992501695E+04  8.9999980902526E+01 -3.8835851981763E+01  4.5000584059616E+01
 1.3199994001695E+04  8.9999980902526E+01  5.1162979897152E+01  4.5000584059616E+01
 1.3199995501695E+04  8.9999980902526E+01  1.4116181177607E+02  4.5000584059616E+01
 1.3199997001695E+04  8.9999980902526E+01 -1.2883935634502E+02  4.5000584059616E+01
 1.3199998501695E+04  8.9999980902526E+01 -3.8840524466103E+01  4.5000584059616E+01
 1.3200000001695E+04  8.9999980902526E+01  5.1158307412812E+01  4.5000584059616E+01
 1.3200001501695E+04  8.9999980902526E+01  1.4115713929173E+02  4.5000584059616E+01
 1.3200003001695E+04  8.9999980902526E+01 -1.2884402882936E+02  4.5000584059616E+01
 1.3200004501695E+04  8.9999980902526E+01 -3.8845196950442E+01  4.5000584059616E+01
 1.3200006001695E+04  8.9999980902526E+01  5.1153634928473E+01  4.5000584059616E+01
 1.3200007501695E+04  8.9999980902526E+01  1.4115246680739E+02  4.5000584059616E+01
 1.3200009001695E+04  8.9999980902526E+01 -1.2884870131370E+02  4.5000584059616E+01
 1.3299990001715E+04  8.9999980902526E+01 -2.6708644009802E+01  4.5000584059616E+01
 1.3299991501715E+04  8.9999980902526E+01  6.3290187869115E+01  4.5000584059616E+01
 1.3299993001715E+04  8.9999980902526E+01  1.5328901974803E+02  4.5000584059616E+01
 1.3299994501715E+04  8.9999980902526E+01 -1.1671214837305E+02  4.5000584059616E+01
 1.3299996001715E+04  8.9999980902526E+01 -2.6713316494133E+01  4.5000584059616E+01
 1.3299997501715E+04  8.9999980902526E+01  6.3285515384784E+01  4.5000584059616E+01
 1.3299999001715E+04  8.9999980902526E+01  1.5328434726370E+02  4.5000584059616E+01
 1.3300000501715E+04  8.9999980902526E+01 -1.1671682085738E+02  4.5000584059616E+01
 1.3300002001715E+04  8.9999980902526E+01 -2.6717988978464E+01  4.5000584059616E+01
 1.3300003501715E+04  8.9999980902526E+01  6.3280842900453E+01  4.5000584059616E+01
 1.3300005001715E+04  8.9999980902526E+01  1.5327967477937E+02  4.5000584059616E+01
 1.3300006501715E+04  8.9999980902526E+01 -1.1672149334171E+02  4.5000584059616E+01
 1.3300008001715E+04  8.9999980902526E+01 -2.6722661462796E+01  4.5000584059616E+01
 1.3300009501715E+04  8.9999980902526E+01  6.3276170416122E+01  4.5000584059616E+01
 1.3399990501736E+04  8.9999980902526E+01  1.6541622767072E+02  4.5000584059616E+01
 1.3399992001736E+04  8.9999980902526E+01 -1.0458494045036E+02  4.5000584059616E+01
 1.3399993501736E+04  8.9999980902526E+01 -1.4586108571443E+01  4.5000584059616E+01
