 Sphere Test
            t(sec)              u(ft/sec)               v(ft/sec)               w(ft/sec)              p(rad/sec)            q(rad/sec)            r(rad/sec)               x(ft)                   y(ft)                   z(ft)                 e0                     ex                    ey                    ez
     5.560000000000E+00     1.172652798974E-01     0.000000000000E+00     2.926862859816E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.281471342633E+01     0.000000000000E+00    -6.065111306412E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.570000000000E+00     1.159829452775E-01     0.000000000000E+00     2.926854269839E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.281587965571E+01     0.000000000000E+00    -6.035842720702E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.580000000000E+00     1.147146267619E-01     0.000000000000E+00     2.926845605984E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.281703313195E+01     0.000000000000E+00    -6.006574221262E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.590000000000E+00     1.134601712507E-01     0.000000000000E+00     2.926836869712E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.281817399445E+01     0.000000000000E+00    -5.977305808824E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.600000000000E+00     1.122194273143E-01     0.000000000000E+00     2.926828062451E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.281930238108E+01     0.000000000000E+00    -5.948037484104E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.610000000000E+00     1.109922451757E-01     0.000000000000E+00     2.926819185603E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282041842820E+01     0.000000000000E+00    -5.918769247807E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.620000000000E+00     1.097784766918E-01     0.000000000000E+00     2.926810240544E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282152227070E+01     0.000000000000E+00    -5.889501100620E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.630000000000E+00     1.085779753365E-01     0.000000000000E+00     2.926801228620E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282261404196E+01     0.000000000000E+00    -5.860233043219E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.640000000000E+00     1.073905961823E-01     0.000000000000E+00     2.926792151154E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282369387394E+01     0.000000000000E+00    -5.830965076266E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.650000000000E+00     1.062161958834E-01     0.000000000000E+00     2.926783009439E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282476189715E+01     0.000000000000E+00    -5.801697200410E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.660000000000E+00     1.050546326581E-01     0.000000000000E+00     2.926773804748E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282581824065E+01     0.000000000000E+00    -5.772429416287E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.670000000000E+00     1.039057662722E-01     0.000000000000E+00     2.926764538323E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282686303212E+01     0.000000000000E+00    -5.743161724521E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.680000000000E+00     1.027694580219E-01     0.000000000000E+00     2.926755211388E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282789639784E+01     0.000000000000E+00    -5.713894125722E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.690000000000E+00     1.016455707170E-01     0.000000000000E+00     2.926745825138E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282891846269E+01     0.000000000000E+00    -5.684626620490E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.700000000000E+00     1.005339686647E-01     0.000000000000E+00     2.926736380747E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.282992935020E+01     0.000000000000E+00    -5.655359209413E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.710000000000E+00     9.943451765312E-02     0.000000000000E+00     2.926726879365E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283092918256E+01     0.000000000000E+00    -5.626091893066E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.720000000000E+00     9.834708493513E-02     0.000000000000E+00     2.926717322121E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283191808062E+01     0.000000000000E+00    -5.596824672012E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.730000000000E+00     9.727153921259E-02     0.000000000000E+00     2.926707710121E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283289616388E+01     0.000000000000E+00    -5.567557546806E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.740000000000E+00     9.620775062038E-02     0.000000000000E+00     2.926698044448E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283386355059E+01     0.000000000000E+00    -5.538290517988E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.750000000000E+00     9.515559071088E-02     0.000000000000E+00     2.926688326166E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283482035766E+01     0.000000000000E+00    -5.509023586092E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.760000000000E+00     9.411493243849E-02     0.000000000000E+00     2.926678556317E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283576670074E+01     0.000000000000E+00    -5.479756751637E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.770000000000E+00     9.308565014436E-02     0.000000000000E+00     2.926668735923E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283670269423E+01     0.000000000000E+00    -5.450490015134E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.780000000000E+00     9.206761954131E-02     0.000000000000E+00     2.926658865985E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283762845125E+01     0.000000000000E+00    -5.421223377084E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.790000000000E+00     9.106071769883E-02     0.000000000000E+00     2.926648947485E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283854408371E+01     0.000000000000E+00    -5.391956837976E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.800000000000E+00     9.006482302834E-02     0.000000000000E+00     2.926638981386E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.283944970229E+01     0.000000000000E+00    -5.362690398293E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.810000000000E+00     8.907981526856E-02     0.000000000000E+00     2.926628968632E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284034541646E+01     0.000000000000E+00    -5.333424058504E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.820000000000E+00     8.810557547103E-02     0.000000000000E+00     2.926618910148E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284123133449E+01     0.000000000000E+00    -5.304157819072E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.830000000000E+00     8.714198598582E-02     0.000000000000E+00     2.926608806842E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284210756347E+01     0.000000000000E+00    -5.274891680451E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.840000000000E+00     8.618893044736E-02     0.000000000000E+00     2.926598659602E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284297420933E+01     0.000000000000E+00    -5.245625643082E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.850000000000E+00     8.524629376045E-02     0.000000000000E+00     2.926588469302E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284383137681E+01     0.000000000000E+00    -5.216359707402E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.860000000000E+00     8.431396208641E-02     0.000000000000E+00     2.926578236795E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284467916955E+01     0.000000000000E+00    -5.187093873837E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.870000000000E+00     8.339182282941E-02     0.000000000000E+00     2.926567962919E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284551769003E+01     0.000000000000E+00    -5.157828142804E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.880000000000E+00     8.247976462288E-02     0.000000000000E+00     2.926557648497E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284634703961E+01     0.000000000000E+00    -5.128562514713E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.890000000000E+00     8.157767731612E-02     0.000000000000E+00     2.926547294333E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284716731856E+01     0.000000000000E+00    -5.099296989967E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.900000000000E+00     8.068545196108E-02     0.000000000000E+00     2.926536901218E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284797862603E+01     0.000000000000E+00    -5.070031568957E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.910000000000E+00     7.980298079921E-02     0.000000000000E+00     2.926526469924E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284878106011E+01     0.000000000000E+00    -5.040766252069E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.920000000000E+00     7.893015724851E-02     0.000000000000E+00     2.926516001211E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.284957471780E+01     0.000000000000E+00    -5.011501039683E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.930000000000E+00     7.806687589069E-02     0.000000000000E+00     2.926505495824E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285035969506E+01     0.000000000000E+00    -4.982235932167E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.940000000000E+00     7.721303245850E-02     0.000000000000E+00     2.926494954490E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285113608678E+01     0.000000000000E+00    -4.952970929886E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.950000000000E+00     7.636852382316E-02     0.000000000000E+00     2.926484377925E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285190398683E+01     0.000000000000E+00    -4.923706033195E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.960000000000E+00     7.553324798197E-02     0.000000000000E+00     2.926473766831E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285266348803E+01     0.000000000000E+00    -4.894441242443E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.970000000000E+00     7.470710404600E-02     0.000000000000E+00     2.926463121893E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285341468223E+01     0.000000000000E+00    -4.865176557971E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.980000000000E+00     7.388999222797E-02     0.000000000000E+00     2.926452443786E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285415766022E+01     0.000000000000E+00    -4.835911980116E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     5.990000000000E+00     7.308181383024E-02     0.000000000000E+00     2.926441733170E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285489251185E+01     0.000000000000E+00    -4.806647509204E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.000000000000E+00     7.228247123290E-02     0.000000000000E+00     2.926430990692E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285561932595E+01     0.000000000000E+00    -4.777383145558E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.010000000000E+00     7.149186788203E-02     0.000000000000E+00     2.926420216987E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285633819040E+01     0.000000000000E+00    -4.748118889494E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.020000000000E+00     7.070990827809E-02     0.000000000000E+00     2.926409412676E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285704919212E+01     0.000000000000E+00    -4.718854741321E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.030000000000E+00     6.993649796440E-02     0.000000000000E+00     2.926398578370E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285775241707E+01     0.000000000000E+00    -4.689590701341E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.040000000000E+00     6.917154351577E-02     0.000000000000E+00     2.926387714667E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285844795026E+01     0.000000000000E+00    -4.660326769851E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.050000000000E+00     6.841495252727E-02     0.000000000000E+00     2.926376822151E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285913587581E+01     0.000000000000E+00    -4.631062947143E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.060000000000E+00     6.766663360306E-02     0.000000000000E+00     2.926365901399E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.285981627689E+01     0.000000000000E+00    -4.601799233502E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.070000000000E+00     6.692649634543E-02     0.000000000000E+00     2.926354952972E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286048923576E+01     0.000000000000E+00    -4.572535629208E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.080000000000E+00     6.619445134387E-02     0.000000000000E+00     2.926343977424E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286115483379E+01     0.000000000000E+00    -4.543272134533E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.090000000000E+00     6.547041016434E-02     0.000000000000E+00     2.926332975294E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286181315146E+01     0.000000000000E+00    -4.514008749748E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.100000000000E+00     6.475428533858E-02     0.000000000000E+00     2.926321947115E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286246426838E+01     0.000000000000E+00    -4.484745475114E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.110000000000E+00     6.404599035361E-02     0.000000000000E+00     2.926310893404E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286310826327E+01     0.000000000000E+00    -4.455482310891E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.120000000000E+00     6.334543964130E-02     0.000000000000E+00     2.926299814673E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286374521400E+01     0.000000000000E+00    -4.426219257329E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.130000000000E+00     6.265254856802E-02     0.000000000000E+00     2.926288711422E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286437519759E+01     0.000000000000E+00    -4.396956314679E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.140000000000E+00     6.196723342453E-02     0.000000000000E+00     2.926277584139E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286499829023E+01     0.000000000000E+00    -4.367693483181E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.150000000000E+00     6.128941141579E-02     0.000000000000E+00     2.926266433305E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286561456724E+01     0.000000000000E+00    -4.338430763075E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.160000000000E+00     6.061900065109E-02     0.000000000000E+00     2.926255259390E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286622410316E+01     0.000000000000E+00    -4.309168154592E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.170000000000E+00     5.995592013411E-02     0.000000000000E+00     2.926244062857E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286682697169E+01     0.000000000000E+00    -4.279905657962E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.180000000000E+00     5.930008975318E-02     0.000000000000E+00     2.926232844158E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286742324573E+01     0.000000000000E+00    -4.250643273409E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.190000000000E+00     5.865143027165E-02     0.000000000000E+00     2.926221603735E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286801299738E+01     0.000000000000E+00    -4.221381001151E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.200000000000E+00     5.800986331831E-02     0.000000000000E+00     2.926210342023E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286859629797E+01     0.000000000000E+00    -4.192118841405E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.210000000000E+00     5.737531137797E-02     0.000000000000E+00     2.926199059449E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286917321803E+01     0.000000000000E+00    -4.162856794380E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.220000000000E+00     5.674769778211E-02     0.000000000000E+00     2.926187756429E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.286974382733E+01     0.000000000000E+00    -4.133594860284E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.230000000000E+00     5.612694669965E-02     0.000000000000E+00     2.926176433374E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287030819486E+01     0.000000000000E+00    -4.104333039319E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.240000000000E+00     5.551298312780E-02     0.000000000000E+00     2.926165090685E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287086638889E+01     0.000000000000E+00    -4.075071331682E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.250000000000E+00     5.490573288300E-02     0.000000000000E+00     2.926153728754E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287141847690E+01     0.000000000000E+00    -4.045809737569E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.260000000000E+00     5.430512259205E-02     0.000000000000E+00     2.926142347967E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287196452568E+01     0.000000000000E+00    -4.016548257170E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.270000000000E+00     5.371107968319E-02     0.000000000000E+00     2.926130948703E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287250460125E+01     0.000000000000E+00    -3.987286890671E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.280000000000E+00     5.312353237740E-02     0.000000000000E+00     2.926119531332E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287303876892E+01     0.000000000000E+00    -3.958025638256E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.290000000000E+00     5.254240967972E-02     0.000000000000E+00     2.926108096216E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287356709331E+01     0.000000000000E+00    -3.928764500104E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.300000000000E+00     5.196764137072E-02     0.000000000000E+00     2.926096643712E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287408963830E+01     0.000000000000E+00    -3.899503476390E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.310000000000E+00     5.139915799802E-02     0.000000000000E+00     2.926085174169E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287460646709E+01     0.000000000000E+00    -3.870242567286E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.320000000000E+00     5.083689086792E-02     0.000000000000E+00     2.926073687928E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287511764218E+01     0.000000000000E+00    -3.840981772962E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.330000000000E+00     5.028077203712E-02     0.000000000000E+00     2.926062185325E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287562322540E+01     0.000000000000E+00    -3.811721093582E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.340000000000E+00     4.973073430453E-02     0.000000000000E+00     2.926050666689E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287612327789E+01     0.000000000000E+00    -3.782460529309E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.350000000000E+00     4.918671120317E-02     0.000000000000E+00     2.926039132341E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287661786013E+01     0.000000000000E+00    -3.753200080301E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.360000000000E+00     4.864863699215E-02     0.000000000000E+00     2.926027582597E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287710703194E+01     0.000000000000E+00    -3.723939746714E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.370000000000E+00     4.811644664878E-02     0.000000000000E+00     2.926016017767E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287759085249E+01     0.000000000000E+00    -3.694679528699E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.380000000000E+00     4.759007586065E-02     0.000000000000E+00     2.926004438153E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287806938028E+01     0.000000000000E+00    -3.665419426407E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.390000000000E+00     4.706946101799E-02     0.000000000000E+00     2.925992844054E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287854267319E+01     0.000000000000E+00    -3.636159439985E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.400000000000E+00     4.655453920589E-02     0.000000000000E+00     2.925981235760E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287901078847E+01     0.000000000000E+00    -3.606899569574E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.410000000000E+00     4.604524819678E-02     0.000000000000E+00     2.925969613558E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287947378274E+01     0.000000000000E+00    -3.577639815316E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.420000000000E+00     4.554152644292E-02     0.000000000000E+00     2.925957977727E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.287993171200E+01     0.000000000000E+00    -3.548380177348E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.430000000000E+00     4.504331306897E-02     0.000000000000E+00     2.925946328541E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288038463163E+01     0.000000000000E+00    -3.519120655806E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.440000000000E+00     4.455054786464E-02     0.000000000000E+00     2.925934666270E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288083259642E+01     0.000000000000E+00    -3.489861250821E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.450000000000E+00     4.406317127743E-02     0.000000000000E+00     2.925922991177E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288127566055E+01     0.000000000000E+00    -3.460601962523E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.460000000000E+00     4.358112440548E-02     0.000000000000E+00     2.925911303521E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288171387761E+01     0.000000000000E+00    -3.431342791039E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.470000000000E+00     4.310434899043E-02     0.000000000000E+00     2.925899603555E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288214730061E+01     0.000000000000E+00    -3.402083736494E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.480000000000E+00     4.263278741043E-02     0.000000000000E+00     2.925887891527E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288257598197E+01     0.000000000000E+00    -3.372824799008E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.490000000000E+00     4.216638267315E-02     0.000000000000E+00     2.925876167681E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288299997355E+01     0.000000000000E+00    -3.343565978702E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.500000000000E+00     4.170507840893E-02     0.000000000000E+00     2.925864432254E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288341932663E+01     0.000000000000E+00    -3.314307275693E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.510000000000E+00     4.124881886400E-02     0.000000000000E+00     2.925852685482E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288383409193E+01     0.000000000000E+00    -3.285048690095E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
     6.520000000000E+00     4.079754889372E-02     0.000000000000E+00     2.925840927593E+01     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00     4.288424431964E+01     0.000000000000E+00    -3.255790222021E+01     1.000000000000E+00     0.000000000000E+00     0.000000000000E+00     0.000000000000E+00
